"","Time","X","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","Prop_cs","DELE.MELICET_cs","Bins_cs","dominance_cat","language_cont"
"851",680,1567,"p10",0.477272727,"S","HT",34,2,20,140,0.142857142857143,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.23274526029671,-1.37914236915353,-1.12537387445848,"EngDom",-0.5
"852",680,2475,"p17",0.55,"S","HT",34,1,20,160,0.125,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.33581382958521,-0.949752191425366,-1.12537387445848,"EngDom",-0.5
"853",680,2643,"p18",0.583333333,"S","HT",34,1,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.408196705988687,-0.752948362672676,-1.12537387445848,"EngDom",-0.5
"854",680,2602,"p18",0.583333333,"CS","LT",34,2,60,160,0.375,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-0.752948362672676,-1.12537387445848,"EngDom",0.5
"855",680,177,"p02",0.708333333,"CS","HT",34,1,60,160,0.375,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-0.0149339974699425,-1.12537387445848,"EngDom",0.5
"856",680,2767,"p19",0.604651163,"CS","LT",34,2,20,160,0.125,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.33581382958521,-0.627085444473077,-1.12537387445848,"EngDom",0.5
"857",680,677,"p05",0.954545455,"CS","HT",34,2,20,140,0.142857142857143,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.23274526029671,1.43873066591444,-1.12537387445848,"SpDom",0.5
"858",680,3074,"p21",0.777777778,"CS","LT",34,1,80,160,0.5,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,0.395073986478307,-1.12537387445848,"SpDom",0.5
"859",680,1315,"p09",0.642857143,"CS","HT",34,2,40,160,0.25,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,-0.401512947859891,-1.12537387445848,"EngDom",0.5
"860",680,4498,"p30",0.953488372,"CS","LT",34,2,20,160,0.125,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.33581382958521,1.43248952640075,-1.12537387445848,"SpDom",0.5
"861",680,4599,"p31",0.975609756,"CS","HT",34,2,40,160,0.25,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,1.56309671976207,-1.12537387445848,"SpDom",0.5
"862",680,2223,"p16",0.553191489,"CS","HT",34,1,88,160,0.55,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,1.11721811948115,-0.930909273598274,-1.12537387445848,"EngDom",0.5
"863",680,1398,"p09",0.642857143,"S","HT",34,1,60,160,0.375,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-0.401512947859891,-1.12537387445848,"EngDom",-0.5
"864",680,3327,"p22",0.714285714,"S","LT",34,2,107,160,0.66875,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,1.80262410524969,0.0202095440113357,-1.12537387445848,"SpDom",-0.5
"865",680,2601,"p18",0.583333333,"CS","LT",34,1,80,160,0.5,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,-0.752948362672676,-1.12537387445848,"EngDom",0.5
"866",680,1818,"p12",0.409090909,"CS","HT",34,2,100,160,0.625,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,1.55010611049286,-1.78169565819064,-1.12537387445848,"EngDom",0.5
"867",680,2559,"p18",0.583333333,"CS","HT",34,1,40,160,0.25,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,-0.752948362672676,-1.12537387445848,"EngDom",0.5
"868",680,2056,"p14",0.625,"S","HT",34,1,40,160,0.25,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,-0.506943572303726,-1.12537387445848,"EngDom",-0.5
"869",680,1817,"p12",0.409090909,"CS","HT",34,1,40,160,0.25,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,-1.78169565819064,-1.12537387445848,"EngDom",0.5
"870",680,1734,"p11",0.5,"S","HT",34,2,80,160,0.5,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,-1.24495793750646,-1.12537387445848,"EngDom",-0.5
"871",680,1231,"p08",0.70212766,"S","HT",34,2,87,160,0.54375,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,1.08114412023017,-0.0515730040279482,-1.12537387445848,"EngDom",-0.5
"872",680,220,"p02",0.708333333,"CS","LT",34,2,60,160,0.375,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-0.0149339974699425,-1.12537387445848,"EngDom",0.5
"873",680,3200,"p22",0.714285714,"CS","HT",34,1,80,160,0.5,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,0.0202095440113357,-1.12537387445848,"SpDom",0.5
"874",680,1483,"p10",0.477272727,"CS","HT",34,2,54,160,0.3375,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.109297855052031,-1.37914236915353,-1.12537387445848,"EngDom",0.5
"875",680,3606,"p24",0.642857143,"S","HT",34,1,80,160,0.5,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,-0.401512947859891,-1.12537387445848,"EngDom",-0.5
"876",680,1524,"p10",0.477272727,"CS","LT",34,1,60,160,0.375,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-1.37914236915353,-1.12537387445848,"EngDom",0.5
"877",680,1314,"p09",0.642857143,"CS","HT",34,1,100,160,0.625,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,1.55010611049286,-0.401512947859891,-1.12537387445848,"EngDom",0.5
"878",680,3688,"p25",0.71,"CS","HT",34,2,73,160,0.45625,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.576108130716512,-0.00509380396586802,-1.12537387445848,"EngDom",0.5
"879",680,1482,"p10",0.477272727,"CS","HT",34,1,60,160,0.375,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-1.37914236915353,-1.12537387445848,"EngDom",0.5
"880",680,2308,"p16",0.553191489,"S","HT",34,2,80,160,0.5,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,-0.930909273598274,-1.12537387445848,"EngDom",-0.5
"881",680,3607,"p24",0.642857143,"S","HT",34,2,40,160,0.25,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,-0.401512947859891,-1.12537387445848,"EngDom",-0.5
"882",680,178,"p02",0.708333333,"CS","HT",34,2,35,160,0.21875,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.794703840820574,-0.0149339974699425,-1.12537387445848,"EngDom",0.5
"883",680,3242,"p22",0.714285714,"CS","LT",34,1,60,160,0.375,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,0.0202095440113357,-1.12537387445848,"SpDom",0.5
"884",680,1441,"p09",0.642857143,"S","LT",34,2,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.408196705988687,-0.401512947859891,-1.12537387445848,"EngDom",-0.5
"885",680,1272,"p08",0.70212766,"S","LT",34,1,120,160,0.75,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,2.27158609551238,-0.0515730040279482,-1.12537387445848,"EngDom",-0.5
"886",680,4161,"p28",0.673913043,"CS","HT",34,1,80,160,0.5,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,-0.218155345265494,-1.12537387445848,"EngDom",0.5
"887",680,1776,"p11",0.5,"S","LT",34,2,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.408196705988687,-1.24495793750646,-1.12537387445848,"EngDom",-0.5
"888",680,1356,"p09",0.642857143,"CS","LT",34,1,60,160,0.375,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-0.401512947859891,-1.12537387445848,"EngDom",0.5
"889",680,3772,"p25",0.71,"S","HT",34,2,40,160,0.25,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,-0.00509380396586802,-1.12537387445848,"EngDom",-0.5
"890",680,2685,"p18",0.583333333,"S","LT",34,1,68,160,0.425,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.395738134461632,-0.752948362672676,-1.12537387445848,"EngDom",-0.5
"891",680,2098,"p14",0.625,"S","LT",34,1,16,160,0.1,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.48010982658912,-0.506943572303726,-1.12537387445848,"EngDom",-0.5
"892",680,3813,"p25",0.71,"S","LT",34,1,20,120,0.166666666666667,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.09532050124537,-0.00509380396586802,-1.12537387445848,"EngDom",-0.5
"893",680,3648,"p24",0.642857143,"S","LT",34,1,20,160,0.125,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.33581382958521,-0.401512947859891,-1.12537387445848,"EngDom",-0.5
"894",680,1691,"p11",0.5,"CS","LT",34,1,20,160,0.125,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.33581382958521,-1.24495793750646,-1.12537387445848,"EngDom",0.5
"895",680,1609,"p10",0.477272727,"S","LT",34,2,65,160,0.40625,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.287516136708704,-1.37914236915353,-1.12537387445848,"EngDom",-0.5
"896",680,260,"p02",0.708333333,"S","HT",34,2,37,160,0.23125,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.722555842318622,-0.0149339974699425,-1.12537387445848,"EngDom",-0.5
"897",680,2517,"p17",0.55,"S","LT",34,1,53,160,0.33125,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.145371854303007,-0.949752191425366,-1.12537387445848,"EngDom",-0.5
"898",680,219,"p02",0.708333333,"CS","LT",34,1,80,160,0.5,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.828626125473343,-0.0149339974699425,-1.12537387445848,"EngDom",0.5
"899",680,1931,"p12",0.409090909,"S","LT",34,1,60,140,0.428571428571429,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.416351848319335,-1.78169565819064,-1.12537387445848,"EngDom",-0.5
"900",680,4241,"p28",0.673913043,"S","HT",34,2,100,160,0.625,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,1.55010611049286,-0.218155345265494,-1.12537387445848,"EngDom",-0.5
"901",680,3687,"p25",0.71,"CS","HT",34,1,20,160,0.125,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-1.33581382958521,-0.00509380396586802,-1.12537387445848,"EngDom",0.5
"902",680,2727,"p19",0.604651163,"CS","HT",34,1,40,160,0.25,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,-0.614333844565694,-0.627085444473077,-1.12537387445848,"EngDom",0.5
"903",680,3814,"p25",0.71,"S","LT",34,2,80,120,0.666666666666667,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,1.7905994388327,-0.00509380396586802,-1.12537387445848,"EngDom",-0.5
"904",680,1649,"p11",0.5,"CS","HT",34,1,60,160,0.375,"H","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-1.24495793750646,-1.12537387445848,"EngDom",0.5
"905",680,3729,"p25",0.71,"CS","LT",34,1,60,160,0.375,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-0.00509380396586802,-1.12537387445848,"EngDom",0.5
"906",680,2057,"p14",0.625,"S","HT",34,2,60,160,0.375,"L","200_pre_200_post_word",-0.252059188657081,0.0679250119277589,0.170256696798731,-0.293094369984136,0.218766783529768,0.107146140453825,-0.506943572303726,-1.12537387445848,"EngDom",-0.5
"907",700,837,"p06",0.880952381,"CS","HT",35,2,40,160,0.25,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,1.00422869958302,-0.95184779197259,"SpDom",0.5
"908",700,878,"p06",0.880952381,"CS","LT",35,1,120,160,0.75,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,2.27158609551238,1.00422869958302,-0.95184779197259,"SpDom",0.5
"909",700,836,"p06",0.880952381,"CS","HT",35,1,80,160,0.5,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.828626125473343,1.00422869958302,-0.95184779197259,"SpDom",0.5
"910",700,3894,"p26",0.795454545,"CS","LT",35,2,40,160,0.25,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,0.499439650289039,-0.95184779197259,"SpDom",0.5
"911",700,4273,"p28",0.673913043,"S","LT",35,2,80,160,0.5,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.828626125473343,-0.218155345265494,-0.95184779197259,"EngDom",-0.5
"912",700,3851,"p26",0.795454545,"CS","HT",35,1,40,160,0.25,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,0.499439650289039,-0.95184779197259,"SpDom",0.5
"913",700,3119,"p21",0.777777778,"S","HT",35,2,20,160,0.125,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,0.395073986478307,-0.95184779197259,"SpDom",-0.5
"914",700,3893,"p26",0.795454545,"CS","LT",35,1,80,160,0.5,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.828626125473343,0.499439650289039,-0.95184779197259,"SpDom",0.5
"915",700,3852,"p26",0.795454545,"CS","HT",35,2,60,160,0.375,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.107146140453825,0.499439650289039,-0.95184779197259,"SpDom",0.5
"916",700,794,"p05",0.954545455,"S","LT",35,1,40,160,0.25,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,1.43873066591444,-0.95184779197259,"SpDom",-0.5
"917",700,1088,"p07",0.714285714,"S","HT",35,1,80,160,0.5,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.828626125473343,0.0202095440113357,-0.95184779197259,"SpDom",-0.5
"918",700,2877,"p20",0.446808511,"CS","HT",35,2,60,160,0.375,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.107146140453825,-1.55900660141464,-0.95184779197259,"EngDom",0.5
"919",700,879,"p06",0.880952381,"CS","LT",35,2,20,160,0.125,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,1.00422869958302,-0.95184779197259,"SpDom",0.5
"920",700,1849,"p12",0.409090909,"CS","LT",35,1,80,160,0.5,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.828626125473343,-1.78169565819064,-0.95184779197259,"EngDom",0.5
"921",700,2143,"p15",0.782608696,"CS","LT",35,2,20,160,0.125,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,0.423596281527238,-0.95184779197259,"SpDom",0.5
"922",700,2101,"p14",0.625,"S","LT",35,2,60,160,0.375,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.107146140453825,-0.506943572303726,-0.95184779197259,"EngDom",-0.5
"923",700,3161,"p21",0.777777778,"S","LT",35,2,96,160,0.6,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,1.40581011348896,0.395073986478307,-0.95184779197259,"SpDom",-0.5
"924",700,920,"p06",0.880952381,"S","HT",35,1,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.408196705988687,1.00422869958302,-0.95184779197259,"SpDom",-0.5
"925",700,4272,"p28",0.673913043,"S","LT",35,1,40,160,0.25,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,-0.218155345265494,-0.95184779197259,"EngDom",-0.5
"926",700,1975,"p14",0.625,"CS","HT",35,2,20,160,0.125,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,-0.506943572303726,-0.95184779197259,"EngDom",0.5
"927",700,3035,"p21",0.777777778,"CS","HT",35,2,80,160,0.5,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.828626125473343,0.395073986478307,-0.95184779197259,"SpDom",0.5
"928",700,4312,"p29",0.955555556,"CS","HT",35,1,40,160,0.25,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,1.44469441830089,-0.95184779197259,"SpDom",0.5
"929",700,1892,"p12",0.409090909,"S","HT",35,2,60,140,0.428571428571429,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.416351848319335,-1.78169565819064,-0.95184779197259,"EngDom",-0.5
"930",700,1125,"p07",0.714285714,"S","LT",35,2,120,160,0.75,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,2.27158609551238,0.0202095440113357,-0.95184779197259,"SpDom",-0.5
"931",700,752,"p05",0.954545455,"S","HT",35,1,100,160,0.625,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,1.55010611049286,1.43873066591444,-0.95184779197259,"SpDom",-0.5
"932",700,3118,"p21",0.777777778,"S","HT",35,1,20,160,0.125,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,0.395073986478307,-0.95184779197259,"SpDom",-0.5
"933",700,4559,"p30",0.953488372,"S","LT",35,2,25,160,0.15625,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.15544383333033,1.43248952640075,-0.95184779197259,"SpDom",-0.5
"934",700,2268,"p16",0.553191489,"CS","LT",35,2,25,160,0.15625,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.15544383333033,-0.930909273598274,-0.95184779197259,"EngDom",0.5
"935",700,1974,"p14",0.625,"CS","HT",35,1,60,160,0.375,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.107146140453825,-0.506943572303726,-0.95184779197259,"EngDom",0.5
"936",700,2017,"p14",0.625,"CS","LT",35,2,60,160,0.375,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.107146140453825,-0.506943572303726,-0.95184779197259,"EngDom",0.5
"937",700,3998,"p27",1.025,"CS","HT",35,1,41,160,0.25625,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.578259845314718,1.85470239634502,-0.95184779197259,"SpDom",0.5
"938",700,2196,"p15",0.782608696,"S","LT",35,2,20,140,0.142857142857143,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.23274526029671,0.423596281527238,-0.95184779197259,"SpDom",-0.5
"939",700,4558,"p30",0.953488372,"S","LT",35,1,40,160,0.25,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,1.43248952640075,-0.95184779197259,"SpDom",-0.5
"940",700,3034,"p21",0.777777778,"CS","HT",35,1,20,160,0.125,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,0.395073986478307,-0.95184779197259,"SpDom",0.5
"941",700,4313,"p29",0.955555556,"CS","HT",35,2,20,160,0.125,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,1.44469441830089,-0.95184779197259,"SpDom",0.5
"942",700,1934,"p12",0.409090909,"S","LT",35,2,80,140,0.571428571428571,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,1.24090040262735,-1.78169565819064,-0.95184779197259,"EngDom",-0.5
"943",700,3930,"p26",0.795454545,"S","HT",35,2,80,160,0.5,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.828626125473343,0.499439650289039,-0.95184779197259,"SpDom",-0.5
"944",700,962,"p06",0.880952381,"S","LT",35,1,40,160,0.25,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,1.00422869958302,-0.95184779197259,"SpDom",-0.5
"945",700,2142,"p15",0.782608696,"CS","LT",35,1,20,160,0.125,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,0.423596281527238,-0.95184779197259,"SpDom",0.5
"946",700,2226,"p16",0.553191489,"CS","HT",35,2,40,160,0.25,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,-0.930909273598274,-0.95184779197259,"EngDom",0.5
"947",700,3160,"p21",0.777777778,"S","LT",35,1,20,160,0.125,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,0.395073986478307,-0.95184779197259,"SpDom",-0.5
"948",700,3957,"p26",0.795454545,"S","LT",35,2,100,160,0.625,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,1.55010611049286,0.499439650289039,-0.95184779197259,"SpDom",-0.5
"949",700,2997,"p20",0.446808511,"S","LT",35,1,20,160,0.125,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,-1.55900660141464,-0.95184779197259,"EngDom",-0.5
"950",700,2960,"p20",0.446808511,"S","HT",35,1,27,160,0.16875,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.08329583482838,-1.55900660141464,-0.95184779197259,"EngDom",-0.5
"951",700,511,"p04",0.918918919,"CS","HT",35,2,20,160,0.125,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-1.33581382958521,1.22838750311114,-0.95184779197259,"SpDom",0.5
"952",700,386,"p03",0.857142857,"CS","LT",35,2,75,160,0.46875,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.648256129218464,0.863654533657905,-0.95184779197259,"SpDom",0.5
"953",700,1891,"p12",0.409090909,"S","HT",35,1,60,140,0.428571428571429,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.416351848319335,-1.78169565819064,-0.95184779197259,"EngDom",-0.5
"954",700,3077,"p21",0.777777778,"CS","LT",35,2,50,160,0.3125,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.253593852055935,0.395073986478307,-0.95184779197259,"SpDom",0.5
"955",700,3413,"p23",0.520833333,"CS","LT",35,2,40,160,0.25,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,-0.614333844565694,-1.12195554527404,-0.95184779197259,"EngDom",0.5
